Age,DailyRate,DistanceFromHome,Gender,HourlyRate,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MaritalStatus_Married,MaritalStatus_Single,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,RelationshipSatisfaction_2,RelationshipSatisfaction_3,RelationshipSatisfaction_4,JobSatisfaction_2,JobSatisfaction_3,JobSatisfaction_4,JobInvolvement_2,JobInvolvement_3,JobInvolvement_4,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,WorkLifeBalance_2,WorkLifeBalance_3,WorkLifeBalance_4,EnvironmentSatisfaction_2,EnvironmentSatisfaction_3,EnvironmentSatisfaction_4,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,Education_2,Education_3,Education_4,Education_5,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,TrainingTimesLastYear_1,TrainingTimesLastYear_2,TrainingTimesLastYear_3,TrainingTimesLastYear_4,TrainingTimesLastYear_5,TrainingTimesLastYear_6,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
-0.3238902171578674,-1.554123043326505,2.4242425470525033,-1.0459527207369816,1.3455714144069473,0.33341042820840305,-0.18974411381347914,-0.6858001385973547,-0.6261353324525414,-0.3220677758315369,-0.3531473961352294,1.1295234179959253,2.355464105054383,1.6349973667925168,3.8394484167865937,1.6752421807973539,1.4229164972072996,-0.6504150138355144,-0.41727857092211035,0.8457457543376518,-1.0957183955721514,1.823054966742557,-0.413901849519734,-0.5411801820520687,-0.48721015729737954,-0.37117502318019374,-0.5327689881738851,1.983150500098333,2.0661116146764855,-0.9315860694688722,-0.24927640948092022,-0.5789212932344241,3.7831864876053887,-0.197152879640471,-0.436214856245998,1.0488088481701516,-0.2787698153865918,-0.38643941089845296,-0.5338211638414452,-0.5169539431229293,1.591745534359637,-0.3127845978150477,-0.09445868608445518,0.0,-0.4002761477719327,-0.6716660195780889,2.1034149004755185,-0.14433756729740643,-0.6535935021245372,3.6055512754639896,-0.5232878328216727,-0.1777046633277277,-0.26579732050249744,-0.16068589897622512,-0.6440667233890393,1.8161072694186011,-0.23186944788008412,-0.23186944788008412,-0.16068589897622512,-0.16289970180808194,-0.44062580118437733,-0.09445868608445519,-0.2477334074266825,-0.1260751961310185,-0.4646298454686786,2.1984843263788196,-0.24148568233586468
-0.44908575205717466,-0.4823289836395038,-0.2814361624999309,-1.0459527207369816,0.018382024475512824,-0.8680895541103919,-0.7057165016871834,1.489698790487909,-0.6261353324525414,-1.1886442806619681,-0.3531473961352294,-0.31054546704658137,-0.058081061403710804,-0.24681137826307337,0.2290283479068286,-0.22286634839342018,-0.7027819284987273,-0.6504150138355144,2.396480599974689,-1.1823884363252324,-1.0957183955721514,-0.5485298130021854,-0.413901849519734,1.8478134143940006,-0.48721015729737954,-0.37117502318019374,-0.5327689881738851,1.983150500098333,2.0661116146764855,-0.9315860694688722,-0.24927640948092022,1.7273505253417367,-0.2643274401820359,-0.197152879640471,2.2924482870800316,-0.9534625892455924,-0.2787698153865918,-0.38643941089845296,1.8732865381429853,-0.5169539431229293,-0.6282411217206917,-0.3127845978150477,-0.09445868608445518,0.0,-0.4002761477719327,1.488835181252963,-0.4754173795069771,-0.14433756729740643,-0.6535935021245372,-0.2773500981126146,-0.5232878328216727,-0.1777046633277277,-0.26579732050249744,-0.16068589897622512,-0.6440667233890393,-0.5506282678556397,-0.23186944788008412,-0.23186944788008412,-0.16068589897622512,6.138746657609825,-0.44062580118437733,-0.09445868608445519,-0.2477334074266825,-0.1260751961310185,-0.4646298454686786,-0.4548588261473421,-0.24148568233586468
-1.200258961453018,1.292498308267931,-0.7968035357480137,0.9560661587986471,-1.0433694874696349,-0.5092474061064209,-0.5586573415466126,-1.1208999244144073,-0.6261353324525414,0.5445087289988942,-0.3531473961352294,-0.31054546704658137,0.24361208440355095,-0.24681137826307337,2.034238382346711,0.5363770632828896,1.4229164972072996,-0.6504150138355144,-0.41727857092211035,-1.1823884363252324,0.9126432521723156,-0.5485298130021854,-0.413901849519734,-0.5411801820520687,2.0525023647847056,-0.37117502318019374,-0.5327689881738851,1.983150500098333,2.0661116146764855,-0.9315860694688722,-0.24927640948092022,-0.5789212932344241,-0.2643274401820359,-0.197152879640471,2.2924482870800316,-0.9534625892455924,-0.2787698153865918,-0.38643941089845296,-0.5338211638414452,-0.5169539431229293,-0.6282411217206917,-0.3127845978150477,-0.09445868608445518,0.0,-0.4002761477719327,-0.6716660195780889,-0.4754173795069771,-0.14433756729740643,1.5300029708824392,-0.2773500981126146,-0.5232878328216727,-0.1777046633277277,-0.26579732050249744,-0.16068589897622512,1.5526341661281018,-0.5506282678556397,-0.23186944788008412,-0.23186944788008412,-0.16068589897622512,-0.16289970180808194,2.269499419489408,-0.09445868608445519,-0.2477334074266825,-0.1260751961310185,-0.4646298454686786,-0.4548588261473421,-0.24148568233586468
0.17689192243936147,0.6557889658796137,0.7492985839962345,-1.0459527207369816,1.3455714144069473,1.4800974551294428,0.9058888068131631,-0.6858001385973547,-0.6261353324525414,1.1222263988858483,-0.3531473961352294,0.7180751651266377,2.0537709592471214,2.011359115803635,2.034238382346711,0.15675535744473468,-0.7027819284987273,1.5374798839635846,-0.41727857092211035,0.8457457543376518,0.9126432521723156,-0.5485298130021854,-0.413901849519734,-0.5411801820520687,2.0525023647847056,2.6941467974652262,-0.5327689881738851,-0.5042481647007706,2.0661116146764855,-0.9315860694688722,-0.24927640948092022,-0.5789212932344241,-0.2643274401820359,-0.197152879640471,-0.436214856245998,-0.9534625892455924,-0.2787698153865918,-0.38643941089845296,-0.5338211638414452,1.9344083032987032,-0.6282411217206917,3.1970883700331973,-0.09445868608445518,0.0,-0.4002761477719327,1.488835181252963,-0.4754173795069771,-0.14433756729740643,1.5300029708824392,-0.2773500981126146,-0.5232878328216727,-0.1777046633277277,-0.26579732050249744,-0.16068589897622512,-0.6440667233890393,1.8161072694186011,-0.23186944788008412,-0.23186944788008412,-0.16068589897622512,-0.16289970180808194,-0.44062580118437733,-0.09445868608445519,-0.2477334074266825,-0.1260751961310185,-0.4646298454686786,-0.4548588261473421,-0.24148568233586468
-0.07349914735925299,-0.519470361945489,-1.1833290656840758,0.9560661587986471,-0.93719433627512,-0.18950516628618197,0.9931963961509207,-0.6858001385973547,-0.6261353324525414,1.9888029037162795,2.831678814409477,0.30662691225735006,1.450384667632598,2.011359115803635,-0.6735766693131127,2.0548638866355087,-0.7027819284987273,-0.6504150138355144,-0.41727857092211035,0.8457457543376518,-1.0957183955721514,1.823054966742557,-0.413901849519734,-0.5411801820520687,-0.48721015729737954,-0.37117502318019374,-0.5327689881738851,-0.5042481647007706,-0.4840009575942398,-0.9315860694688722,4.011611054902251,1.7273505253417367,-0.2643274401820359,-0.197152879640471,-0.436214856245998,1.0488088481701516,-0.2787698153865918,-0.38643941089845296,-0.5338211638414452,-0.5169539431229293,1.591745534359637,-0.3127845978150477,-0.09445868608445518,0.0,-0.4002761477719327,1.488835181252963,-0.4754173795069771,-0.14433756729740643,-0.6535935021245372,-0.2773500981126146,1.9109941742918044,-0.1777046633277277,-0.26579732050249744,-0.16068589897622512,-0.6440667233890393,-0.5506282678556397,-0.23186944788008412,4.3127717305695645,-0.16068589897622512,-0.16289970180808194,-0.44062580118437733,-0.09445868608445519,-0.2477334074266825,-0.1260751961310185,-0.4646298454686786,2.1984843263788196,-0.24148568233586468
1.1784562016338191,1.833701249298001,-0.2814361624999309,-1.0459527207369816,0.4430826292535719,-0.012276610500106677,-1.7608589460992135,0.6194992188538035,1.5970988190093809,-0.3220677758315369,-0.3531473961352294,0.10090278582270626,0.24361208440355095,-0.24681137826307337,-0.6735766693131127,-0.22286634839342018,-0.7027819284987273,-0.6504150138355144,-0.41727857092211035,0.8457457543376518,0.9126432521723156,-0.5485298130021854,-0.413901849519734,-0.5411801820520687,2.0525023647847056,-0.37117502318019374,1.8769861275664568,-0.5042481647007706,-0.4840009575942398,1.0734381210424635,-0.24927640948092022,-0.5789212932344241,-0.2643274401820359,-0.197152879640471,-0.436214856245998,1.0488088481701516,-0.2787698153865918,-0.38643941089845296,1.8732865381429853,-0.5169539431229293,1.591745534359637,-0.3127845978150477,-0.09445868608445518,0.0,-0.4002761477719327,-0.6716660195780889,2.1034149004755185,-0.14433756729740643,-0.6535935021245372,-0.2773500981126146,-0.5232878328216727,5.627314338711376,-0.26579732050249744,-0.16068589897622512,-0.6440667233890393,1.8161072694186011,-0.23186944788008412,-0.23186944788008412,-0.16068589897622512,-0.16289970180808194,-0.44062580118437733,-0.09445868608445519,-0.2477334074266825,-0.1260751961310185,-0.4646298454686786,-0.4548588261473421,-0.24148568233586468
0.5524785271372832,0.321516561125747,-1.0544872223720552,0.9560661587986471,0.8146956584343735,0.10940815048290997,-0.9980071268614152,0.6194992188538035,-0.6261353324525414,-1.1886442806619681,-0.3531473961352294,-0.10482134061193756,0.24361208440355095,-0.24681137826307337,0.2290283479068286,0.5363770632828896,1.4229164972072996,-0.6504150138355144,-0.41727857092211035,0.8457457543376518,0.9126432521723156,-0.5485298130021854,-0.413901849519734,-0.5411801820520687,-0.48721015729737954,2.6941467974652262,-0.5327689881738851,-0.5042481647007706,-0.4840009575942398,1.0734381210424635,-0.24927640948092022,-0.5789212932344241,3.7831864876053887,-0.197152879640471,-0.436214856245998,1.0488088481701516,-0.2787698153865918,-0.38643941089845296,1.8732865381429853,-0.5169539431229293,1.591745534359637,-0.3127845978150477,-0.09445868608445518,0.0,-0.4002761477719327,1.488835181252963,-0.4754173795069771,-0.14433756729740643,-0.6535935021245372,-0.2773500981126146,1.9109941742918044,-0.1777046633277277,-0.26579732050249744,-0.16068589897622512,1.5526341661281018,-0.5506282678556397,-0.23186944788008412,-0.23186944788008412,-0.16068589897622512,-0.16289970180808194,-0.44062580118437733,-0.09445868608445519,4.036597285717121,-0.1260751961310185,-0.4646298454686786,-0.4548588261473421,-0.24148568233586468
1.4288472714324336,1.7673773594658846,2.4242425470525033,0.9560661587986471,-0.5655813070943183,1.76293230498186,-0.004443948359107981,0.6194992188538035,1.5970988190093809,0.8333675639423713,-0.3531473961352294,0.5123510386919938,-0.35977420721097253,-0.6231731272741914,0.2290283479068286,-0.22286634839342018,1.4229164972072996,-0.6504150138355144,-0.41727857092211035,0.8457457543376518,0.9126432521723156,-0.5485298130021854,-0.413901849519734,-0.5411801820520687,2.0525023647847056,-0.37117502318019374,-0.5327689881738851,1.983150500098333,-0.4840009575942398,1.0734381210424635,-0.24927640948092022,-0.5789212932344241,3.7831864876053887,-0.197152879640471,-0.436214856245998,-0.9534625892455924,3.587188945163313,2.5877277829273373,-0.5338211638414452,-0.5169539431229293,-0.6282411217206917,3.1970883700331973,-0.09445868608445518,0.0,-0.4002761477719327,1.488835181252963,-0.4754173795069771,-0.14433756729740643,-0.6535935021245372,-0.2773500981126146,-0.5232878328216727,-0.1777046633277277,3.7622651654631856,-0.16068589897622512,-0.6440667233890393,-0.5506282678556397,4.3127717305695645,-0.23186944788008412,-0.16068589897622512,-0.16289970180808194,-0.44062580118437733,-0.09445868608445519,4.036597285717121,-0.1260751961310185,-0.4646298454686786,-0.4548588261473421,-0.24148568233586468
2.05482494592897,0.2551926712936306,-1.1833290656840758,0.9560661587986471,1.5048341411987194,0.7938392535495471,-0.06981919641395061,1.924798576304962,-0.6261353324525414,-0.8997854457184911,-0.3531473961352294,0.9237992915612815,0.5453052302108127,0.1295503707480447,-0.6735766693131127,-0.602488054231575,-0.7027819284987273,-0.6504150138355144,2.396480599974689,-1.1823884363252324,-1.0957183955721514,1.823054966742557,-0.413901849519734,-0.5411801820520687,2.0525023647847056,-0.37117502318019374,1.8769861275664568,-0.5042481647007706,-0.4840009575942398,1.0734381210424635,-0.24927640948092022,-0.5789212932344241,3.7831864876053887,-0.197152879640471,-0.436214856245998,1.0488088481701516,-0.2787698153865918,2.5877277829273373,-0.5338211638414452,-0.5169539431229293,1.591745534359637,-0.3127845978150477,-0.09445868608445518,0.0,-0.4002761477719327,-0.6716660195780889,2.1034149004755185,-0.14433756729740643,1.5300029708824392,-0.2773500981126146,-0.5232878328216727,-0.1777046633277277,-0.26579732050249744,-0.16068589897622512,-0.6440667233890393,1.8161072694186011,-0.23186944788008412,-0.23186944788008412,-0.16068589897622512,-0.16289970180808194,-0.44062580118437733,-0.09445868608445519,-0.2477334074266825,-0.1260751961310185,-0.4646298454686786,2.1984843263788196,-0.24148568233586468
-0.9498678916544036,0.011120756711442217,-0.4102780058119516,0.9560661587986471,0.5492577804480866,-0.7255758700762283,-0.39739839634466745,-0.6858001385973547,-0.6261353324525414,1.4110852338293254,2.831678814409477,-0.10482134061193756,0.8469983760180744,1.6349973667925168,3.8394484167865937,1.6752421807973539,-0.7027819284987273,1.5374798839635846,-0.41727857092211035,-1.1823884363252324,0.9126432521723156,-0.5485298130021854,-0.413901849519734,1.8478134143940006,-0.48721015729737954,-0.37117502318019374,-0.5327689881738851,1.983150500098333,-0.4840009575942398,1.0734381210424635,-0.24927640948092022,-0.5789212932344241,-0.2643274401820359,-0.197152879640471,-0.436214856245998,1.0488088481701516,-0.2787698153865918,-0.38643941089845296,-0.5338211638414452,1.9344083032987032,-0.6282411217206917,-0.3127845978150477,-0.09445868608445518,0.0,-0.4002761477719327,1.488835181252963,-0.4754173795069771,-0.14433756729740643,-0.6535935021245372,-0.2773500981126146,1.9109941742918044,-0.1777046633277277,-0.26579732050249744,-0.16068589897622512,-0.6440667233890393,-0.5506282678556397,-0.23186944788008412,4.3127717305695645,-0.16068589897622512,-0.16289970180808194,2.269499419489408,-0.09445868608445519,-0.2477334074266825,-0.1260751961310185,-0.4646298454686786,-0.4548588261473421,-0.24148568233586468
